Time,Millis,Round,Trial,TargetID,TargetTotal,Radius,Session,LinearUp,AlertTone,Blind
26032018T210213,63657694933607,2,3,target4,9,0.85,3,False,True,True
26032018T210225,63657694945201,2,4,target6,9,0.85,3,False,True,True
26032018T210231,63657694951297,2,5,target8,9,0.85,3,False,True,True
26032018T210241,63657694961475,2,6,target2,9,0.85,3,False,True,True
26032018T210251,63657694971607,2,7,target7,9,0.85,3,False,True,True
26032018T210258,63657694978524,2,8,target5,9,0.85,3,False,True,True
26032018T210258,63657694978538,3,-1,-1,9,0.85,3,False,True,True
26032018T210314,63657694994400,3,0,target2,9,0.85,3,False,True,True
26032018T210324,63657695004736,3,1,target4,9,0.85,3,False,True,True
26032018T210337,63657695017370,3,2,target7,9,0.85,3,False,True,True
26032018T210344,63657695024241,3,3,target0,9,0.85,3,False,True,True
26032018T210349,63657695029401,3,4,target8,9,0.85,3,False,True,True
26032018T210402,63657695042549,3,5,target5,9,0.85,3,False,True,True
26032018T210414,63657695054743,3,6,target6,9,0.85,3,False,True,True
26032018T210433,63657695073119,3,7,target1,9,0.85,3,False,True,True
26032018T210456,63657695096967,3,8,target3,9,0.85,3,False,True,True
26032018T210456,63657695096982,4,-1,-1,9,0.85,3,False,True,True
26032018T210504,63657695104768,4,0,target3,9,0.85,3,False,True,True
26032018T210511,63657695111071,4,1,target8,9,0.85,3,False,True,True
26032018T210519,63657695119918,4,2,target7,9,0.85,3,False,True,True
26032018T210532,63657695132656,4,3,target1,9,0.85,3,False,True,True
26032018T210550,63657695150797,4,4,target0,9,0.85,3,False,True,True
26032018T210600,63657695160580,4,5,target6,9,0.85,3,False,True,True
26032018T210618,63657695178803,4,6,target2,9,0.85,3,False,True,True
26032018T210629,63657695189952,4,7,target5,9,0.85,3,False,True,True
26032018T210639,63657695199491,4,8,target4,9,0.85,3,False,True,True
26032018T210639,63657695199506,5,-1,-1,9,0.85,3,False,True,True
26032018T210640,63657695200219,5,0,target3,9,0.85,3,False,True,True
26032018T210649,63657695209871,5,1,target8,9,0.85,3,False,True,True
26032018T210657,63657695217545,5,2,target2,9,0.85,3,False,True,True
26032018T210705,63657695225474,5,3,target6,9,0.85,3,False,True,True
26032018T210712,63657695232318,5,4,target5,9,0.85,3,False,True,True
26032018T210717,63657695237320,5,5,target7,9,0.85,3,False,True,True
26032018T210728,63657695248721,5,6,target1,9,0.85,3,False,True,True
26032018T210737,63657695257018,5,7,target4,9,0.85,3,False,True,True
26032018T210743,63657695263987,5,8,target0,9,0.85,3,False,True,True
26032018T210744,63657695264002,1,-1,-1,9,0.85,4,False,True,False
26032018T210748,63657695268878,1,0,target2,9,0.85,4,False,True,False
26032018T210749,63657695269682,1,1,target4,9,0.85,4,False,True,False
26032018T210750,63657695270332,1,2,target0,9,0.85,4,False,True,False
26032018T210751,63657695271083,1,3,target8,9,0.85,4,False,True,False
26032018T210751,63657695271847,1,4,target3,9,0.85,4,False,True,False
26032018T210752,63657695272854,1,5,target1,9,0.85,4,False,True,False
26032018T210753,63657695273479,1,6,target7,9,0.85,4,False,True,False
26032018T210754,63657695274154,1,7,target6,9,0.85,4,False,True,False
26032018T210754,63657695274731,1,8,target5,9,0.85,4,False,True,False
26032018T210754,63657695274745,2,-1,-1,9,0.85,4,False,True,False
26032018T210755,63657695275323,2,0,target5,9,0.85,4,False,True,False
26032018T210755,63657695275936,2,1,target0,9,0.85,4,False,True,False
26032018T210756,63657695276551,2,2,target6,9,0.85,4,False,True,False
26032018T210757,63657695277208,2,3,target7,9,0.85,4,False,True,False
26032018T210757,63657695277868,2,4,target2,9,0.85,4,False,True,False
26032018T210758,63657695278521,2,5,target4,9,0.85,4,False,True,False
26032018T210759,63657695279106,2,6,target3,9,0.85,4,False,True,False
26032018T210759,63657695279836,2,7,target8,9,0.85,4,False,True,False
26032018T210800,63657695280707,2,8,target1,9,0.85,4,False,True,False
26032018T210800,63657695280721,3,-1,-1,9,0.85,4,False,True,False
26032018T210801,63657695281418,3,0,target5,9,0.85,4,False,True,False
26032018T210802,63657695282844,3,1,target2,9,0.85,4,False,True,False
26032018T210803,63657695283728,3,2,target6,9,0.85,4,False,True,False
26032018T210804,63657695284393,3,3,target3,9,0.85,4,False,True,False
26032018T210804,63657695284929,3,4,target4,9,0.85,4,False,True,False
26032018T210805,63657695285958,3,5,target0,9,0.85,4,False,True,False
26032018T210806,63657695286824,3,6,target7,9,0.85,4,False,True,False
26032018T210807,63657695287544,3,7,target8,9,0.85,4,False,True,False
26032018T210808,63657695288273,3,8,target1,9,0.85,4,False,True,False
26032018T210808,63657695288289,4,-1,-1,9,0.85,4,False,True,False
26032018T210808,63657695288920,4,0,target6,9,0.85,4,False,True,False
26032018T210809,63657695289441,4,1,target5,9,0.85,4,False,True,False
26032018T210810,63657695290201,4,2,target4,9,0.85,4,False,True,False
26032018T210811,63657695291275,4,3,target7,9,0.85,4,False,True,False
26032018T210812,63657695292704,4,4,target2,9,0.85,4,False,True,False
26032018T210813,63657695293572,4,5,target8,9,0.85,4,False,True,False
26032018T210814,63657695294446,4,6,target1,9,0.85,4,False,True,False
26032018T210815,63657695295217,4,7,target0,9,0.85,4,False,True,False
26032018T210816,63657695296129,4,8,target3,9,0.85,4,False,True,False
26032018T210816,63657695296143,5,-1,-1,9,0.85,4,False,True,False
26032018T210816,63657695296956,5,0,target4,9,0.85,4,False,True,False
26032018T210817,63657695297475,5,1,target5,9,0.85,4,False,True,False
26032018T210818,63657695298307,5,2,target1,9,0.85,4,False,True,False
26032018T210818,63657695298924,5,3,target2,9,0.85,4,False,True,False
26032018T210819,63657695299639,5,4,target6,9,0.85,4,False,True,False
26032018T210820,63657695300301,5,5,target8,9,0.85,4,False,True,False
26032018T210820,63657695300925,5,6,target0,9,0.85,4,False,True,False
26032018T210821,63657695301661,5,7,target7,9,0.85,4,False,True,False
26032018T210822,63657695302333,5,8,target3,9,0.85,4,False,True,False
